1.194072054112649495e+00,-9.072370235194232579e-02,2.767001643751446083e-03,1.700371028195923895e-03
1.194471311608518604e+00,-9.113418584589549898e-02,2.792527690186424882e-03,1.706430071236345047e-03
1.194872412969629760e+00,-9.154490928117292592e-02,2.818135984443359554e-03,1.712478212352430695e-03
1.195275361049437768e+00,-9.195587381694642071e-02,2.843826388263262506e-03,1.718515499122608148e-03
1.195680158694668371e+00,-9.236708061412374215e-02,2.869598765252306949e-03,1.724541979528593227e-03
1.196086808745506103e+00,-9.277853083534681744e-02,2.895452980848395308e-03,1.730557701953794325e-03
1.196495314035777913e+00,-9.319022564498891104e-02,2.921388902287713751e-03,1.736562715181633187e-03
1.196905677393134360e+00,-9.360216620915262631e-02,2.947406398571994490e-03,1.742557068394476327e-03
1.197317901639230353e+00,-9.401435369566735201e-02,2.973505340435736444e-03,1.748540811172247245e-03
1.197731989589903900e+00,-9.442678927408804102e-02,2.999685600314508371e-03,1.754513993491024770e-03
1.198147944055351299e+00,-9.483947411569271235e-02,3.025947052312835672e-03,1.760476665721918965e-03
1.198565767840303220e+00,-9.525240939348061930e-02,3.052289572172656174e-03,1.766428878630169064e-03
1.198985463744196345e+00,-9.566559628217119471e-02,3.078713037242192252e-03,1.772370683374074884e-03
1.199407034561345897e+00,-9.607903595820205256e-02,3.105217326445045001e-03,1.778302131504164163e-03
1.199830483081115062e+00,-9.649272959972698960e-02,3.131802320249538196e-03,1.784223274962248862e-03
1.200255812088081964e+00,-9.690667838661576328e-02,3.158467900638575743e-03,1.790134166080925571e-03
1.200683024362207085e+00,-9.732088350045253744e-02,3.185213951079429728e-03,1.796034857582909372e-03
1.201112122678997807e+00,-9.773534612453382842e-02,3.212040356494250126e-03,1.801925402580284441e-03
1.201543109809670273e+00,-9.815006744386878257e-02,3.238947003230477351e-03,1.807805854574268123e-03
1.201975988521313488e+00,-9.856504864517723341e-02,3.265933779031615636e-03,1.813676267454877866e-03
1.202410761577046738e+00,-9.898029091688986814e-02,3.293000573008630916e-03,1.819536695500237333e-03
1.202847431736180361e+00,-9.939579544914667331e-02,3.320147275611154414e-03,1.825387193376923345e-03
1.203286001754371837e+00,-9.981156343379621321e-02,3.347373778598755623e-03,1.831227816139160969e-03
1.203726474383781220e+00,-1.002275960643960184e-01,3.374679975013575306e-03,1.837058619229434142e-03
1.204168852373227239e+00,-1.006438945362114201e-01,3.402065759151889912e-03,1.842879658478097094e-03
1.204613138468338285e+00,-1.010604600462154945e-01,3.429531026536647431e-03,1.848690990103610265e-03
1.205059335411704069e+00,-1.014772937930890073e-01,3.457075673890155909e-03,1.854492670712748481e-03
1.205507445943027722e+00,-1.018943969772194702e-01,3.484699599106841350e-03,1.860284757300517677e-03
1.205957472799272789e+00,-1.023117708007021953e-01,3.512402701226213786e-03,1.866067307251029206e-03
1.206409418714811110e+00,-1.027294164673397958e-01,3.540184880406471724e-03,1.871840378337347177e-03
1.206863286421571368e+00,-1.031473351826420748e-01,3.568046037897787404e-03,1.877604028722473783e-03
1.207319078649180533e+00,-1.035655281538269135e-01,3.595986076016022270e-03,1.883358316959723999e-03
1.207776798125111073e+00,-1.039839965898202712e-01,3.624004898116803264e-03,1.889103301993030892e-03
1.208236447574822403e+00,-1.044027417012567405e-01,3.652102408569724012e-03,1.894839043158041969e-03
1.208698029721901435e+00,-1.048217647004798248e-01,3.680278512732407248e-03,1.900565600183007353e-03
1.209161547288204464e+00,-1.052410668015426598e-01,3.708533116925150086e-03,1.906283033189126730e-03
1.209627002993996170e+00,-1.056606492202090131e-01,3.736866128405971765e-03,1.911991402691964881e-03
1.210094399558087286e+00,-1.060805131739535057e-01,3.765277455345023006e-03,1.917690769602214962e-03
1.210563739697970931e+00,-1.065006598819630002e-01,3.793767006800008446e-03,1.923381195226753215e-03
1.211035026129960723e+00,-1.069210905651372112e-01,3.822334692691553570e-03,1.929062741269735315e-03
1.211508261569323341e+00,-1.073418064460904819e-01,3.850980423778460615e-03,1.934735469834011901e-03
1.211983448730413748e+00,-1.077628087491515618e-01,3.879704111633297536e-03,1.940399443422474723e-03
1.212460590326807974e+00,-1.081840987003662713e-01,3.908505668618389439e-03,1.946054724939166869e-03
1.212939689071433902e+00,-1.086056775274978903e-01,3.937385007861574082e-03,1.951701377690726047e-03
1.213420747676703382e+00,-1.090275464600289901e-01,3.966342043232443104e-03,1.957339465388160948e-03
1.213903768854641907e+00,-1.094497067291628767e-01,3.995376689318680397e-03,1.962969052148086369e-03
1.214388755317016955e+00,-1.098721595678247009e-01,4.024488861402442108e-03,1.968590202494430175e-03
1.214875709775466106e+00,-1.102949062106638456e-01,4.053678475436889306e-03,1.974202981360542730e-03
1.215364634941624500e+00,-1.107179478940551465e-01,4.082945448022831658e-03,1.979807454090487528e-03
