5.877079836021840142e-01,5.871203573902346040e-01,5.866716009790322595e-01,5.860759459296234208e-01,5.856317013577079233e-01,5.850277200241050801e-01,5.845825436103346817e-01,5.839779096161230587e-01,5.835351938061175137e-01,5.829346386098147592e-01,5.824959710174542060e-01,5.819005242903410036e-01,5.814653882409978047e-01,5.808751266743741315e-01,5.804423992434500912e-01,5.798482475784931811e-01,5.794147464788859114e-01,5.788297884127846515e-01,5.783956546646854546e-01,5.778021811780327255e-01,5.773753008463197167e-01,5.767948985833734055e-01,5.763637313149138075e-01,5.758001071139723370e-01,5.753730715364326898e-01,5.748231273205512970e-01
5.882818381753320836e-01,5.876408155148492574e-01,5.871518161400098856e-01,5.865030706710497865e-01,5.860193837315897936e-01,5.853619772660230147e-01,5.848775460373365487e-01,5.842197503401160841e-01,5.837382082901783065e-01,5.830851067385506292e-01,5.826081385327833706e-01,5.819608045721590406e-01,5.814878202390572071e-01,5.808431749020031010e-01,5.803722256591921091e-01,5.797345865102052631e-01,5.792633820562493874e-01,5.786183352277433078e-01,5.781516877189711856e-01,5.775144207579447908e-01,5.770413160543474973e-01,5.764132515821043246e-01,5.759521575986300546e-01,5.753314995060172521e-01,5.748735290894009253e-01,5.742729314414546371e-01
5.888567911869103666e-01,5.881621450640082127e-01,5.876327408309637290e-01,5.869307379340578112e-01,5.864075072435244174e-01,5.856965664265777471e-01,5.851728166145060417e-01,5.844617922863127868e-01,5.839413867522743606e-01,5.832357018857518005e-01,5.827204146407818364e-01,5.820211790285787501e-01,5.815103446120365449e-01,5.808172722623468065e-01,5.803086847097493894e-01,5.796129032231361888e-01,5.791072306428710625e-01,5.784179283612600475e-01,5.779061849441471388e-01,5.772186380722865717e-01,5.767166584423202291e-01,5.760302895103363019e-01,5.755353883790039760e-01,5.748697494688407295e-01,5.743712080336901282e-01,5.737252377855536212e-01
5.894328419170403732e-01,5.886843427898960091e-01,5.881143783933979741e-01,5.873589627704622895e-01,5.867960957738985739e-01,5.860315227462939980e-01,5.854683982978701184e-01,5.847040870672688406e-01,5.841447859570176870e-01,5.833864857812859350e-01,5.828328629583149345e-01,5.820817103898535683e-01,5.815330176226093384e-01,5.807857130975601079e-01,5.802404086193285737e-01,5.794997533329523387e-01,5.789519286901819717e-01,5.782089221622986885e-01,5.776682164245883211e-01,5.769244935838796495e-01,5.763834197877124588e-01,5.756554335695737157e-01,5.751171027905855881e-01,5.744073965325759978e-01,5.738718934546702677e-01,5.731776830914098175e-01
5.900099909464903147e-01,5.892074088363263851e-01,5.885967359211022876e-01,5.877877634318146027e-01,5.871851759371229384e-01,5.863668836469455581e-01,5.857643355321821010e-01,5.849466876201913079e-01,5.843484641967889859e-01,5.835375229673208652e-01,5.829455521453502653e-01,5.821424733037193766e-01,5.815559218080468273e-01,5.807599701102240664e-01,5.801756678626989183e-01,5.793790395406277494e-01,5.787997451390478609e-01,5.780053287245219273e-01,5.774213542525736820e-01,5.766354316450560402e-01,5.760540970679974837e-01,5.752743635103347852e-01,5.747055482309363361e-01,5.739420095442661074e-01,5.733746628053836281e-01,5.726309270304151822e-01
5.905882395499100213e-01,5.897313460696956833e-01,5.890798232597586059e-01,5.882171602666101951e-01,5.875747759495618672e-01,5.867026869893540164e-01,5.860606726396067057e-01,5.851896457718686051e-01,5.845524778663724330e-01,5.836888746563864139e-01,5.830585457031387531e-01,5.822035318122330549e-01,5.815791166213571950e-01,5.807292125410227213e-01,5.801093876791638682e-01,5.792653542248952236e-01,5.786426369588026919e-01,5.778009183763416212e-01,5.771826761739464740e-01,5.763393074994687115e-01,5.757277871969868066e-01,5.748954299843987981e-01,5.742901398631774512e-01,5.734814713934585084e-01,5.728757092063894163e-01,5.720862562642864413e-01
5.911675899253152622e-01,5.902561586507470981e-01,5.895636514212290180e-01,5.886471748941516369e-01,5.879649251102118113e-01,5.870389717215831471e-01,5.863574548536188979e-01,5.854330141124713949e-01,5.847568841366409531e-01,5.838406031707520372e-01,5.831719091816216505e-01,5.822649559874105707e-01,5.816026786439917329e-01,5.807038075377736197e-01,5.800440264901998155e-01,5.791467073526390674e-01,5.784923205493884835e-01,5.775947968273077437e-01,5.769398916790401399e-01,5.760504434738052959e-01,5.753960359982071004e-01,5.745201404074794516e-01,5.738754543569209998e-01,5.730203400265574398e-01,5.723789140117184759e-01,5.715420785183917829e-01
5.917480445508538356e-01,5.907818520371825866e-01,5.900482329060834363e-01,5.890778300134584811e-01,5.883556533372592545e-01,5.873757763042366520e-01,5.866547259420019644e-01,5.856768422201574786e-01,5.849617358213921037e-01,5.839927643834454951e-01,5.832856995786892540e-01,5.823268020457378347e-01,5.816266588099531232e-01,5.806741928661335317e-01,5.799796215239813035e-01,5.790323614168488842e-01,5.783359415030487893e-01,5.773933429676829654e-01,5.766984493172117032e-01,5.757579984242078286e-01,5.750707130312877613e-01,5.741404393981368592e-01,5.734644674610875903e-01,5.725583603321936499e-01,5.718834124237515137e-01,5.709988531312233384e-01
5.923296063203574713e-01,5.913084325806365893e-01,5.905335808308053158e-01,5.895091484172719776e-01,5.887469902387265641e-01,5.877131386053986439e-01,5.869525291413594248e-01,5.859211796284072848e-01,5.851670864634581637e-01,5.841454165424483369e-01,5.833999782967050907e-01,5.823891362681464789e-01,5.816511304308209507e-01,5.806493240311437765e-01,5.799143152641430543e-01,5.789160444269310091e-01,5.781858808604891653e-01,5.771873031370369223e-01,5.764595770170397593e-01,5.754669915171094496e-01,5.747422855466579605e-01,5.737655242327557303e-01,5.730504057964579401e-01,5.720998197103679406e-01,5.713873291622150186e-01,5.704572055936314445e-01
5.929122783299479726e-01,5.918359071019434481e-01,5.910197088840276614e-01,5.899411533909060257e-01,5.891389656112271389e-01,5.880510958858730097e-01,5.872509061424866506e-01,5.861660726262201138e-01,5.853729846967108408e-01,5.842986101270823962e-01,5.835147960385884680e-01,5.824520072224913525e-01,5.816761359151719768e-01,5.806211241073055973e-01,5.798515861248484393e-01,5.788015012950069593e-01,5.780316931707715211e-01,5.769868148338422875e-01,5.762175095584156637e-01,5.751782057622996103e-01,5.744153471429445101e-01,5.733892393743389437e-01,5.726395750021934239e-01,5.716398663560020577e-01,5.708934185837550856e-01,5.699160766918998089e-01
