R,LDG,LDGQ,LDP,LDPQ,WD
0.2285,1.119682E-02,1.016134E-03,3.810638E-02,1.515634E-02,6.324066E-03
0.2295,1.115703E-02,1.021225E-03,3.793575E-02,1.514656E-02,6.315480E-03
0.2305,1.111713E-02,1.026290E-03,3.776587E-02,1.513638E-02,6.306715E-03
0.2315,1.107712E-02,1.031327E-03,3.759675E-02,1.512579E-02,6.297771E-03
0.2325,1.103701E-02,1.036337E-03,3.742840E-02,1.511480E-02,6.288652E-03
0.2335,1.099681E-02,1.041318E-03,3.726080E-02,1.510341E-02,6.279358E-03
0.2345,1.095650E-02,1.046271E-03,3.709398E-02,1.509164E-02,6.269892E-03
0.2355,1.091609E-02,1.051194E-03,3.692792E-02,1.507948E-02,6.260256E-03
0.2365,1.087559E-02,1.056089E-03,3.676264E-02,1.506693E-02,6.250451E-03
0.2375,1.083500E-02,1.060954E-03,3.659813E-02,1.505400E-02,6.240481E-03
0.2385,1.079432E-02,1.065788E-03,3.643440E-02,1.504070E-02,6.230346E-03
0.2395,1.075354E-02,1.070593E-03,3.627146E-02,1.502703E-02,6.220048E-03
0.2405,1.071268E-02,1.075366E-03,3.610930E-02,1.501298E-02,6.209591E-03
0.2415,1.067174E-02,1.080108E-03,3.594793E-02,1.499858E-02,6.198975E-03
0.2425,1.063071E-02,1.084819E-03,3.578736E-02,1.498381E-02,6.188203E-03
0.2435,1.058960E-02,1.089498E-03,3.562758E-02,1.496869E-02,6.177277E-03
0.2445,1.054841E-02,1.094145E-03,3.546860E-02,1.495321E-02,6.166199E-03
0.2455,1.050714E-02,1.098758E-03,3.531043E-02,1.493739E-02,6.154971E-03
0.2465,1.046580E-02,1.103339E-03,3.515306E-02,1.492122E-02,6.143595E-03
0.2475,1.042438E-02,1.107887E-03,3.499650E-02,1.490471E-02,6.132072E-03
0.2485,1.038290E-02,1.112401E-03,3.484076E-02,1.488787E-02,6.120406E-03
0.2495,1.034134E-02,1.116881E-03,3.468583E-02,1.487069E-02,6.108598E-03
0.2505,1.029972E-02,1.121326E-03,3.453173E-02,1.485319E-02,6.096651E-03
0.2515,1.025804E-02,1.125737E-03,3.437845E-02,1.483536E-02,6.084566E-03
0.2525,1.021629E-02,1.130113E-03,3.422599E-02,1.481721E-02,6.072345E-03
0.2535,1.017449E-02,1.134453E-03,3.407437E-02,1.479875E-02,6.059991E-03
0.2545,1.013262E-02,1.138758E-03,3.392358E-02,1.477997E-02,6.047505E-03
0.2555,1.009070E-02,1.143026E-03,3.377363E-02,1.476089E-02,6.034891E-03
0.2565,1.004873E-02,1.147258E-03,3.362452E-02,1.474150E-02,6.022149E-03
0.2575,1.000671E-02,1.151453E-03,3.347626E-02,1.472182E-02,6.009283E-03
0.2585,9.964635E-03,1.155612E-03,3.332885E-02,1.470184E-02,5.996294E-03
0.2595,9.922517E-03,1.159733E-03,3.318228E-02,1.468157E-02,5.983184E-03
0.2605,9.880356E-03,1.163816E-03,3.303658E-02,1.466101E-02,5.969956E-03
0.2615,9.838154E-03,1.167861E-03,3.289173E-02,1.464017E-02,5.956612E-03
0.2625,9.795913E-03,1.171868E-03,3.274775E-02,1.461906E-02,5.943154E-03
0.2635,9.753636E-03,1.175836E-03,3.260463E-02,1.459767E-02,5.929585E-03
0.2645,9.711325E-03,1.179765E-03,3.246238E-02,1.457601E-02,5.915906E-03
0.2655,9.668983E-03,1.183655E-03,3.232101E-02,1.455409E-02,5.902119E-03
0.2665,9.626612E-03,1.187505E-03,3.218051E-02,1.453190E-02,5.888228E-03
0.2675,9.584215E-03,1.191316E-03,3.204089E-02,1.450946E-02,5.874234E-03
0.2685,9.541794E-03,1.195086E-03,3.190216E-02,1.448677E-02,5.860140E-03
0.2695,9.499352E-03,1.198816E-03,3.176431E-02,1.446384E-02,5.845947E-03
0.2705,9.456892E-03,1.202505E-03,3.162736E-02,1.444065E-02,5.831659E-03
0.2715,9.414416E-03,1.206154E-03,3.149130E-02,1.441724E-02,5.817277E-03
0.2725,9.371927E-03,1.209760E-03,3.135614E-02,1.439358E-02,5.802803E-03
0.2735,9.329428E-03,1.213326E-03,3.122188E-02,1.436970E-02,5.788241E-03
0.2745,9.286921E-03,1.216849E-03,3.108853E-02,1.434560E-02,5.773592E-03
0.2755,9.244409E-03,1.220331E-03,3.095608E-02,1.432127E-02,5.758859E-03
0.2765,9.201895E-03,1.223770E-03,3.082455E-02,1.429673E-02,5.744044E-03
0.2775,9.159382E-03,1.227166E-03,3.069393E-02,1.427197E-02,5.729150E-03
0.2785,9.116872E-03,1.230520E-03,3.056423E-02,1.424701E-02,5.714178E-03
0.2795,9.074368E-03,1.233830E-03,3.043545E-02,1.422185E-02,5.699132E-03
0.2805,9.031874E-03,1.237097E-03,3.030759E-02,1.419649E-02,5.684014E-03
0.2815,8.989392E-03,1.240321E-03,3.018067E-02,1.417094E-02,5.668825E-03
0.2825,8.946924E-03,1.243500E-03,3.005468E-02,1.414520E-02,5.653569E-03
0.2835,8.904475E-03,1.246636E-03,2.992962E-02,1.411928E-02,5.638249E-03
0.2845,8.862047E-03,1.249727E-03,2.980550E-02,1.409318E-02,5.622866E-03
0.2855,8.819643E-03,1.252774E-03,2.968232E-02,1.406691E-02,5.607422E-03
0.2865,8.777266E-03,1.255775E-03,2.956009E-02,1.404046E-02,5.591922E-03
0.2875,8.734919E-03,1.258732E-03,2.943880E-02,1.401386E-02,5.576366E-03
0.2885,8.692606E-03,1.261644E-03,2.931847E-02,1.398709E-02,5.560758E-03
0.2895,8.650329E-03,1.264510E-03,2.919908E-02,1.396017E-02,5.545100E-03
0.2905,8.608091E-03,1.267330E-03,2.908066E-02,1.393310E-02,5.529395E-03
0.2915,8.565896E-03,1.270105E-03,2.896319E-02,1.390588E-02,5.513644E-03
0.2925,8.523747E-03,1.272833E-03,2.884669E-02,1.387853E-02,5.497852E-03
0.2935,8.481647E-03,1.275516E-03,2.873115E-02,1.385104E-02,5.482020E-03
0.2945,8.439600E-03,1.278151E-03,2.861658E-02,1.382342E-02,5.466151E-03
0.2955,8.397609E-03,1.280741E-03,2.850298E-02,1.379567E-02,5.450248E-03
0.2965,8.355676E-03,1.283283E-03,2.839036E-02,1.376780E-02,5.434313E-03
0.2975,8.313806E-03,1.285779E-03,2.827871E-02,1.373982E-02,5.418349E-03
0.2985,8.272002E-03,1.288227E-03,2.816804E-02,1.371173E-02,5.402358E-03
0.2995,8.230267E-03,1.290628E-03,2.805835E-02,1.368353E-02,5.386344E-03
0.3005,8.188605E-03,1.292982E-03,2.794964E-02,1.365523E-02,5.370309E-03
0.3015,8.147020E-03,1.295288E-03,2.784192E-02,1.362684E-02,5.354255E-03
0.3025,8.105514E-03,1.297546E-03,2.773519E-02,1.359836E-02,5.338186E-03
0.3035,8.064091E-03,1.299756E-03,2.762945E-02,1.356979E-02,5.322104E-03
0.3045,8.022755E-03,1.301919E-03,2.752470E-02,1.354114E-02,5.306012E-03
0.3055,7.981510E-03,1.304033E-03,2.742094E-02,1.351242E-02,5.289913E-03
0.3065,7.940359E-03,1.306099E-03,2.731818E-02,1.348363E-02,5.273809E-03
0.3075,7.899306E-03,1.308116E-03,2.721642E-02,1.345477E-02,5.257704E-03
