R,Exact,LDG,LDGQ,LDP,LDPQ,WD
0.7895,2.074313E+00,2.080766E+00,2.080914E+00,2.087567E+00,2.087753E+00,2.070298E+00
0.7905,2.076395E+00,2.082905E+00,2.083025E+00,2.089670E+00,2.089832E+00,2.072392E+00
0.7915,2.078485E+00,2.085050E+00,2.085143E+00,2.091778E+00,2.091915E+00,2.074493E+00
0.7925,2.080581E+00,2.087201E+00,2.087267E+00,2.093891E+00,2.094004E+00,2.076602E+00
0.7935,2.082685E+00,2.089358E+00,2.089398E+00,2.096009E+00,2.096098E+00,2.078717E+00
0.7945,2.084796E+00,2.091522E+00,2.091535E+00,2.098133E+00,2.098197E+00,2.080840E+00
0.7955,2.086914E+00,2.093691E+00,2.093679E+00,2.100261E+00,2.100302E+00,2.082970E+00
0.7965,2.089040E+00,2.095867E+00,2.095829E+00,2.102394E+00,2.102412E+00,2.085108E+00
0.7975,2.091173E+00,2.098049E+00,2.097986E+00,2.104532E+00,2.104527E+00,2.087253E+00
0.7985,2.093313E+00,2.100238E+00,2.100149E+00,2.106675E+00,2.106647E+00,2.089406E+00
0.7995,2.095461E+00,2.102433E+00,2.102319E+00,2.108823E+00,2.108773E+00,2.091566E+00
0.8005,2.097616E+00,2.104634E+00,2.104495E+00,2.110977E+00,2.110904E+00,2.093733E+00
0.8015,2.099779E+00,2.106841E+00,2.106677E+00,2.113135E+00,2.113040E+00,2.095909E+00
0.8025,2.101949E+00,2.109054E+00,2.108867E+00,2.115298E+00,2.115181E+00,2.098091E+00
0.8035,2.104127E+00,2.111274E+00,2.111063E+00,2.117466E+00,2.117328E+00,2.100282E+00
0.8045,2.106313E+00,2.113500E+00,2.113265E+00,2.119639E+00,2.119480E+00,2.102480E+00
0.8055,2.108506E+00,2.115733E+00,2.115474E+00,2.121817E+00,2.121637E+00,2.104686E+00
0.8065,2.110707E+00,2.117972E+00,2.117690E+00,2.124000E+00,2.123800E+00,2.106900E+00
0.8075,2.112916E+00,2.120217E+00,2.119912E+00,2.126188E+00,2.125968E+00,2.109121E+00
0.8085,2.115133E+00,2.122468E+00,2.122141E+00,2.128381E+00,2.128141E+00,2.111351E+00
0.8095,2.117358E+00,2.124726E+00,2.124376E+00,2.130579E+00,2.130319E+00,2.113588E+00
0.8105,2.119591E+00,2.126991E+00,2.126618E+00,2.132782E+00,2.132503E+00,2.115834E+00
0.8115,2.121831E+00,2.129261E+00,2.128867E+00,2.134990E+00,2.134692E+00,2.118087E+00
0.8125,2.124080E+00,2.131538E+00,2.131123E+00,2.137203E+00,2.136886E+00,2.120348E+00
0.8135,2.126337E+00,2.133822E+00,2.133385E+00,2.139421E+00,2.139086E+00,2.122618E+00
0.8145,2.128602E+00,2.136112E+00,2.135654E+00,2.141644E+00,2.141290E+00,2.124895E+00
0.8155,2.130875E+00,2.138408E+00,2.137930E+00,2.143872E+00,2.143501E+00,2.127181E+00
0.8165,2.133156E+00,2.140711E+00,2.140213E+00,2.146105E+00,2.145716E+00,2.129475E+00
0.8175,2.135446E+00,2.143020E+00,2.142502E+00,2.148343E+00,2.147937E+00,2.131777E+00
0.8185,2.137744E+00,2.145336E+00,2.144798E+00,2.150586E+00,2.150163E+00,2.134088E+00
0.8195,2.140051E+00,2.147658E+00,2.147101E+00,2.152834E+00,2.152394E+00,2.136407E+00
0.8205,2.142366E+00,2.149986E+00,2.149411E+00,2.155087E+00,2.154631E+00,2.138734E+00
0.8215,2.144689E+00,2.152321E+00,2.151727E+00,2.157345E+00,2.156873E+00,2.141070E+00
0.8225,2.147021E+00,2.154663E+00,2.154051E+00,2.159608E+00,2.159120E+00,2.143414E+00
0.8235,2.149362E+00,2.157011E+00,2.156381E+00,2.161876E+00,2.161373E+00,2.145767E+00
0.8245,2.151712E+00,2.159366E+00,2.158718E+00,2.164150E+00,2.163631E+00,2.148128E+00
0.8255,2.154070E+00,2.161727E+00,2.161062E+00,2.166428E+00,2.165894E+00,2.150498E+00
0.8265,2.156437E+00,2.164095E+00,2.163413E+00,2.168711E+00,2.168163E+00,2.152877E+00
0.8275,2.158813E+00,2.166469E+00,2.165771E+00,2.170999E+00,2.170437E+00,2.155265E+00
0.8285,2.161197E+00,2.168850E+00,2.168135E+00,2.173292E+00,2.172716E+00,2.157661E+00
0.8295,2.163591E+00,2.171238E+00,2.170507E+00,2.175591E+00,2.175001E+00,2.160066E+00
0.8305,2.165994E+00,2.173632E+00,2.172886E+00,2.177894E+00,2.177291E+00,2.162480E+00
0.8315,2.168406E+00,2.176032E+00,2.175271E+00,2.180202E+00,2.179587E+00,2.164904E+00
0.8325,2.170827E+00,2.178440E+00,2.177664E+00,2.182516E+00,2.181888E+00,2.167336E+00
0.8335,2.173257E+00,2.180854E+00,2.180064E+00,2.184835E+00,2.184194E+00,2.169777E+00
0.8345,2.175697E+00,2.183274E+00,2.182471E+00,2.187158E+00,2.186506E+00,2.172227E+00
0.8355,2.178146E+00,2.185702E+00,2.184884E+00,2.189487E+00,2.188823E+00,2.174687E+00
0.8365,2.180604E+00,2.188136E+00,2.187305E+00,2.191821E+00,2.191146E+00,2.177155E+00
0.8375,2.183072E+00,2.190577E+00,2.189733E+00,2.194160E+00,2.193474E+00,2.179634E+00
0.8385,2.185550E+00,2.193024E+00,2.192168E+00,2.196504E+00,2.195808E+00,2.182121E+00
0.8395,2.188037E+00,2.195478E+00,2.194610E+00,2.198854E+00,2.198147E+00,2.184618E+00
0.8405,2.190534E+00,2.197939E+00,2.197060E+00,2.201208E+00,2.200492E+00,2.187124E+00
0.8415,2.193040E+00,2.200407E+00,2.199516E+00,2.203568E+00,2.202842E+00,2.189640E+00
0.8425,2.195557E+00,2.202882E+00,2.201980E+00,2.205933E+00,2.205197E+00,2.192165E+00
0.8435,2.198083E+00,2.205363E+00,2.204451E+00,2.208304E+00,2.207558E+00,2.194700E+00
0.8445,2.200619E+00,2.207851E+00,2.206929E+00,2.210679E+00,2.209925E+00,2.197245E+00
0.8455,2.203166E+00,2.210346E+00,2.209414E+00,2.213060E+00,2.212298E+00,2.199800E+00
0.8465,2.205722E+00,2.212848E+00,2.211907E+00,2.215446E+00,2.214676E+00,2.202364E+00
0.8475,2.208289E+00,2.215357E+00,2.214407E+00,2.217837E+00,2.217059E+00,2.204939E+00
0.8485,2.210866E+00,2.217873E+00,2.216914E+00,2.220234E+00,2.219449E+00,2.207523E+00
0.8495,2.213454E+00,2.220396E+00,2.219429E+00,2.222636E+00,2.221844E+00,2.210118E+00
0.8505,2.216052E+00,2.222925E+00,2.221951E+00,2.225044E+00,2.224244E+00,2.212722E+00
0.8515,2.218660E+00,2.225462E+00,2.224480E+00,2.227457E+00,2.226651E+00,2.215337E+00
0.8525,2.221279E+00,2.228006E+00,2.227017E+00,2.229875E+00,2.229063E+00,2.217962E+00
0.8535,2.223909E+00,2.230556E+00,2.229561E+00,2.232299E+00,2.231481E+00,2.220597E+00
0.8545,2.226550E+00,2.233114E+00,2.232113E+00,2.234729E+00,2.233905E+00,2.223243E+00
0.8555,2.229201E+00,2.235679E+00,2.234673E+00,2.237164E+00,2.236335E+00,2.225899E+00
0.8565,2.231863E+00,2.238251E+00,2.237239E+00,2.239604E+00,2.238771E+00,2.228566E+00
0.8575,2.234537E+00,2.240831E+00,2.239814E+00,2.242051E+00,2.241212E+00,2.231243E+00
0.8585,2.237221E+00,2.243417E+00,2.242396E+00,2.244503E+00,2.243660E+00,2.233931E+00
0.8595,2.239917E+00,2.246011E+00,2.244986E+00,2.246961E+00,2.246114E+00,2.236630E+00
0.8605,2.242624E+00,2.248612E+00,2.247583E+00,2.249424E+00,2.248574E+00,2.239340E+00
0.8615,2.245342E+00,2.251220E+00,2.250188E+00,2.251893E+00,2.251039E+00,2.242060E+00
0.8625,2.248072E+00,2.253836E+00,2.252801E+00,2.254369E+00,2.253512E+00,2.244792E+00
0.8635,2.250814E+00,2.256459E+00,2.255422E+00,2.256850E+00,2.255990E+00,2.247535E+00
0.8645,2.253567E+00,2.259090E+00,2.258050E+00,2.259337E+00,2.258475E+00,2.250289E+00
0.8655,2.256332E+00,2.261728E+00,2.260687E+00,2.261830E+00,2.260966E+00,2.253054E+00
0.8665,2.259109E+00,2.264373E+00,2.263331E+00,2.264330E+00,2.263463E+00,2.255830E+00
0.8675,2.261898E+00,2.267026E+00,2.265983E+00,2.266835E+00,2.265967E+00,2.258618E+00
0.8685,2.264699E+00,2.269687E+00,2.268644E+00,2.269347E+00,2.268477E+00,2.261418E+00
0.8695,2.267512E+00,2.272356E+00,2.271312E+00,2.271865E+00,2.270994E+00,2.264229E+00
0.8705,2.270338E+00,2.275032E+00,2.273989E+00,2.274389E+00,2.273518E+00,2.267051E+00
0.8715,2.273176E+00,2.277716E+00,2.276674E+00,2.276920E+00,2.276049E+00,2.269886E+00
0.8725,2.276026E+00,2.280408E+00,2.279367E+00,2.279458E+00,2.278586E+00,2.272732E+00
0.8735,2.278889E+00,2.283108E+00,2.282068E+00,2.282002E+00,2.281130E+00,2.275591E+00
0.8745,2.281765E+00,2.285816E+00,2.284778E+00,2.284553E+00,2.283682E+00,2.278461E+00
0.8755,2.284654E+00,2.288532E+00,2.287497E+00,2.287110E+00,2.286240E+00,2.281344E+00
0.8765,2.287556E+00,2.291256E+00,2.290224E+00,2.289675E+00,2.288806E+00,2.284239E+00
0.8775,2.290470E+00,2.293988E+00,2.292959E+00,2.292247E+00,2.291378E+00,2.287146E+00
0.8785,2.293398E+00,2.296729E+00,2.295703E+00,2.294826E+00,2.293959E+00,2.290066E+00
0.8795,2.296340E+00,2.299478E+00,2.298456E+00,2.297412E+00,2.296547E+00,2.292998E+00
0.8805,2.299295E+00,2.302235E+00,2.301218E+00,2.300005E+00,2.299142E+00,2.295943E+00
0.8815,2.302263E+00,2.305001E+00,2.303989E+00,2.302606E+00,2.301745E+00,2.298901E+00
0.8825,2.305245E+00,2.307776E+00,2.306768E+00,2.305214E+00,2.304356E+00,2.301871E+00
0.8835,2.308241E+00,2.310559E+00,2.309557E+00,2.307831E+00,2.306975E+00,2.304855E+00
0.8845,2.311251E+00,2.313352E+00,2.312355E+00,2.310455E+00,2.309603E+00,2.307852E+00
0.8855,2.314276E+00,2.316153E+00,2.315163E+00,2.313087E+00,2.312238E+00,2.310862E+00
0.8865,2.317314E+00,2.318964E+00,2.317980E+00,2.315727E+00,2.314882E+00,2.313886E+00
0.8875,2.320367E+00,2.321783E+00,2.320806E+00,2.318376E+00,2.317535E+00,2.316922E+00
0.8885,2.323434E+00,2.324612E+00,2.323642E+00,2.321033E+00,2.320196E+00,2.319973E+00
0.8895,2.326517E+00,2.327451E+00,2.326488E+00,2.323699E+00,2.322866E+00,2.323037E+00
0.8905,2.329614E+00,2.330299E+00,2.329344E+00,2.326373E+00,2.325545E+00,2.326115E+00
0.8915,2.332726E+00,2.333157E+00,2.332210E+00,2.329057E+00,2.328234E+00,2.329207E+00
0.8925,2.335853E+00,2.336024E+00,2.335086E+00,2.331750E+00,2.330932E+00,2.332314E+00
0.8935,2.338995E+00,2.338902E+00,2.337973E+00,2.334453E+00,2.333640E+00,2.335434E+00
0.8945,2.342153E+00,2.341790E+00,2.340870E+00,2.337165E+00,2.336357E+00,2.338569E+00
0.8955,2.345327E+00,2.344688E+00,2.343777E+00,2.339887E+00,2.339085E+00,2.341718E+00
0.8965,2.348517E+00,2.347597E+00,2.346696E+00,2.342619E+00,2.341823E+00,2.344883E+00
0.8975,2.351722E+00,2.350517E+00,2.349625E+00,2.345361E+00,2.344571E+00,2.348061E+00
0.8985,2.354944E+00,2.353447E+00,2.352566E+00,2.348114E+00,2.347331E+00,2.351255E+00
0.8995,2.358182E+00,2.356389E+00,2.355519E+00,2.350878E+00,2.350101E+00,2.354464E+00
0.9005,2.361436E+00,2.359342E+00,2.358482E+00,2.353652E+00,2.352882E+00,2.357689E+00
0.9015,2.364708E+00,2.362307E+00,2.361458E+00,2.356439E+00,2.355676E+00,2.360928E+00
0.9025,2.367996E+00,2.365283E+00,2.364446E+00,2.359237E+00,2.358481E+00,2.364184E+00
0.9035,2.371301E+00,2.368271E+00,2.367446E+00,2.362046E+00,2.361298E+00,2.367455E+00
0.9045,2.374624E+00,2.371272E+00,2.370459E+00,2.364869E+00,2.364128E+00,2.370742E+00
0.9055,2.377964E+00,2.374285E+00,2.373484E+00,2.367704E+00,2.366970E+00,2.374045E+00
0.9065,2.381322E+00,2.377312E+00,2.376522E+00,2.370551E+00,2.369826E+00,2.377365E+00
0.9075,2.384697E+00,2.380351E+00,2.379574E+00,2.373412E+00,2.372695E+00,2.380701E+00
0.9085,2.388091E+00,2.383403E+00,2.382640E+00,2.376287E+00,2.375578E+00,2.384053E+00
0.9095,2.391504E+00,2.386470E+00,2.385719E+00,2.379176E+00,2.378475E+00,2.387423E+00
0.9105,2.394934E+00,2.389550E+00,2.388812E+00,2.382079E+00,2.381387E+00,2.390809E+00
0.9115,2.398384E+00,2.392645E+00,2.391920E+00,2.384998E+00,2.384314E+00,2.394213E+00
0.9125,2.401853E+00,2.395754E+00,2.395043E+00,2.387931E+00,2.387256E+00,2.397635E+00
0.9135,2.405341E+00,2.398879E+00,2.398182E+00,2.390880E+00,2.390214E+00,2.401074E+00
0.9145,2.408848E+00,2.402019E+00,2.401336E+00,2.393846E+00,2.393189E+00,2.404531E+00
0.9155,2.412376E+00,2.405175E+00,2.404505E+00,2.396828E+00,2.396180E+00,2.408006E+00
0.9165,2.415923E+00,2.408347E+00,2.407692E+00,2.399827E+00,2.399189E+00,2.411500E+00
0.9175,2.419491E+00,2.411536E+00,2.410895E+00,2.402845E+00,2.402216E+00,2.415012E+00
0.9185,2.423079E+00,2.414742E+00,2.414116E+00,2.405880E+00,2.405261E+00,2.418544E+00
0.9195,2.426688E+00,2.417966E+00,2.417354E+00,2.408934E+00,2.408324E+00,2.422094E+00
0.9205,2.430319E+00,2.421208E+00,2.420610E+00,2.412008E+00,2.411408E+00,2.425664E+00
0.9215,2.433971E+00,2.424468E+00,2.423886E+00,2.415102E+00,2.414511E+00,2.429254E+00
0.9225,2.437644E+00,2.427748E+00,2.427180E+00,2.418216E+00,2.417636E+00,2.432864E+00
0.9235,2.441340E+00,2.431048E+00,2.430495E+00,2.421352E+00,2.420782E+00,2.436494E+00
0.9245,2.445058E+00,2.434368E+00,2.433830E+00,2.424509E+00,2.423949E+00,2.440144E+00
0.9255,2.448799E+00,2.437709E+00,2.437186E+00,2.427690E+00,2.427140E+00,2.443816E+00
0.9265,2.452563E+00,2.441071E+00,2.440563E+00,2.430894E+00,2.430354E+00,2.447509E+00
0.9275,2.456350E+00,2.444456E+00,2.443963E+00,2.434122E+00,2.433592E+00,2.451224E+00
0.9285,2.460161E+00,2.447864E+00,2.447386E+00,2.437375E+00,2.436856E+00,2.454961E+00
0.9295,2.463996E+00,2.451295E+00,2.450832E+00,2.440654E+00,2.440145E+00,2.458720E+00
0.9305,2.467856E+00,2.454751E+00,2.454303E+00,2.443959E+00,2.443461E+00,2.462502E+00
0.9315,2.471741E+00,2.458232E+00,2.457799E+00,2.447293E+00,2.446805E+00,2.466307E+00
0.9325,2.475650E+00,2.461740E+00,2.461321E+00,2.450654E+00,2.450177E+00,2.470136E+00
0.9335,2.479586E+00,2.465274E+00,2.464870E+00,2.454045E+00,2.453578E+00,2.473989E+00
0.9345,2.483548E+00,2.468836E+00,2.468447E+00,2.457467E+00,2.457011E+00,2.477867E+00
0.9355,2.487536E+00,2.472426E+00,2.472052E+00,2.460920E+00,2.460474E+00,2.481769E+00
0.9365,2.491551E+00,2.476046E+00,2.475687E+00,2.464405E+00,2.463970E+00,2.485698E+00
0.9375,2.495594E+00,2.479697E+00,2.479352E+00,2.467924E+00,2.467500E+00,2.489652E+00
0.9385,2.499664E+00,2.483380E+00,2.483049E+00,2.471478E+00,2.471064E+00,2.493633E+00
0.9395,2.503763E+00,2.487095E+00,2.486779E+00,2.475068E+00,2.474664E+00,2.497642E+00
0.9405,2.507892E+00,2.490844E+00,2.490543E+00,2.478695E+00,2.478302E+00,2.501678E+00
0.9415,2.512049E+00,2.494629E+00,2.494341E+00,2.482361E+00,2.481978E+00,2.505743E+00
0.9425,2.516237E+00,2.498449E+00,2.498176E+00,2.486066E+00,2.485694E+00,2.509837E+00
0.9435,2.520455E+00,2.502308E+00,2.502048E+00,2.489812E+00,2.489451E+00,2.513962E+00
0.9445,2.524704E+00,2.506205E+00,2.505958E+00,2.493602E+00,2.493250E+00,2.518117E+00
0.9455,2.528986E+00,2.510143E+00,2.509909E+00,2.497435E+00,2.497094E+00,2.522303E+00
0.9465,2.533299E+00,2.514122E+00,2.513902E+00,2.501314E+00,2.500983E+00,2.526523E+00
0.9475,2.537646E+00,2.518145E+00,2.517938E+00,2.505240E+00,2.504919E+00,2.530775E+00
0.9485,2.542027E+00,2.522213E+00,2.522018E+00,2.509215E+00,2.508904E+00,2.535062E+00
0.9495,2.546442E+00,2.526327E+00,2.526145E+00,2.513241E+00,2.512940E+00,2.539384E+00
0.9505,2.550892E+00,2.530490E+00,2.530319E+00,2.517319E+00,2.517028E+00,2.543742E+00
0.9515,2.555378E+00,2.534702E+00,2.534543E+00,2.521451E+00,2.521170E+00,2.548138E+00
0.9525,2.559901E+00,2.538966E+00,2.538819E+00,2.525640E+00,2.525369E+00,2.552573E+00
0.9535,2.564462E+00,2.543284E+00,2.543148E+00,2.529886E+00,2.529625E+00,2.557048E+00
0.9545,2.569062E+00,2.547658E+00,2.547533E+00,2.534193E+00,2.533941E+00,2.561564E+00
0.9555,2.573700E+00,2.552090E+00,2.551975E+00,2.538562E+00,2.538320E+00,2.566122E+00
0.9565,2.578379E+00,2.556581E+00,2.556477E+00,2.542996E+00,2.542763E+00,2.570725E+00
0.9575,2.583100E+00,2.561135E+00,2.561041E+00,2.547496E+00,2.547272E+00,2.575374E+00
0.9585,2.587863E+00,2.565754E+00,2.565669E+00,2.552066E+00,2.551851E+00,2.580070E+00
0.9595,2.592669E+00,2.570439E+00,2.570364E+00,2.556707E+00,2.556501E+00,2.584816E+00
0.9605,2.597520E+00,2.575194E+00,2.575128E+00,2.561423E+00,2.561225E+00,2.589612E+00
0.9615,2.602417E+00,2.580022E+00,2.579964E+00,2.566215E+00,2.566026E+00,2.594462E+00
0.9625,2.607361E+00,2.584924E+00,2.584874E+00,2.571087E+00,2.570906E+00,2.599368E+00
0.9635,2.612354E+00,2.589904E+00,2.589862E+00,2.576041E+00,2.575869E+00,2.604331E+00
0.9645,2.617396E+00,2.594965E+00,2.594930E+00,2.581081E+00,2.580917E+00,2.609355E+00
0.9655,2.622490E+00,2.600110E+00,2.600082E+00,2.586209E+00,2.586053E+00,2.614441E+00
0.9665,2.627637E+00,2.605342E+00,2.605321E+00,2.591429E+00,2.591280E+00,2.619594E+00
0.9675,2.632839E+00,2.610665E+00,2.610650E+00,2.596743E+00,2.596602E+00,2.624815E+00
0.9685,2.638097E+00,2.616081E+00,2.616072E+00,2.602156E+00,2.602022E+00,2.630107E+00
0.9695,2.643414E+00,2.621596E+00,2.621591E+00,2.607670E+00,2.607543E+00,2.635476E+00
0.9705,2.648790E+00,2.627211E+00,2.627212E+00,2.613290E+00,2.613170E+00,2.640923E+00
0.9715,2.654230E+00,2.632933E+00,2.632937E+00,2.619018E+00,2.618906E+00,2.646452E+00
0.9725,2.659734E+00,2.638763E+00,2.638772E+00,2.624860E+00,2.624754E+00,2.652069E+00
0.9735,2.665306E+00,2.644707E+00,2.644719E+00,2.630819E+00,2.630719E+00,2.657777E+00
0.9745,2.670948E+00,2.650769E+00,2.650785E+00,2.636899E+00,2.636806E+00,2.663581E+00
0.9755,2.676663E+00,2.656954E+00,2.656972E+00,2.643105E+00,2.643017E+00,2.669487E+00
0.9765,2.682454E+00,2.663267E+00,2.663287E+00,2.649441E+00,2.649359E+00,2.675498E+00
0.9775,2.688324E+00,2.669712E+00,2.669734E+00,2.655911E+00,2.655835E+00,2.681622E+00
0.9785,2.694278E+00,2.676294E+00,2.676318E+00,2.662521E+00,2.662450E+00,2.687865E+00
0.9795,2.700319E+00,2.683020E+00,2.683044E+00,2.669276E+00,2.669210E+00,2.694233E+00
0.9805,2.706451E+00,2.689894E+00,2.689919E+00,2.676180E+00,2.676119E+00,2.700732E+00
0.9815,2.712681E+00,2.696922E+00,2.696948E+00,2.683239E+00,2.683183E+00,2.707372E+00
0.9825,2.719012E+00,2.704111E+00,2.704137E+00,2.690459E+00,2.690407E+00,2.714159E+00
0.9835,2.725452E+00,2.711467E+00,2.711492E+00,2.697845E+00,2.697797E+00,2.721102E+00
0.9845,2.732007E+00,2.718996E+00,2.719020E+00,2.705404E+00,2.705360E+00,2.728212E+00
0.9855,2.738684E+00,2.726704E+00,2.726728E+00,2.713140E+00,2.713100E+00,2.735496E+00
0.9865,2.745494E+00,2.734600E+00,2.734622E+00,2.721062E+00,2.721025E+00,2.742967E+00
0.9875,2.752444E+00,2.742691E+00,2.742711E+00,2.729175E+00,2.729141E+00,2.750635E+00
0.9885,2.759549E+00,2.750983E+00,2.751002E+00,2.737486E+00,2.737455E+00,2.758513E+00
0.9895,2.766820E+00,2.759486E+00,2.759502E+00,2.746002E+00,2.745975E+00,2.766614E+00
0.9905,2.774276E+00,2.768206E+00,2.768220E+00,2.754731E+00,2.754706E+00,2.774951E+00
0.9915,2.781934E+00,2.777154E+00,2.777165E+00,2.763680E+00,2.763658E+00,2.783539E+00
0.9925,2.789822E+00,2.786337E+00,2.786346E+00,2.772857E+00,2.772837E+00,2.792395E+00
0.9935,2.797969E+00,2.795765E+00,2.795771E+00,2.782270E+00,2.782252E+00,2.801536E+00
0.9945,2.806417E+00,2.805447E+00,2.805451E+00,2.791927E+00,2.791911E+00,2.810979E+00
0.9955,2.815223E+00,2.815394E+00,2.815395E+00,2.801838E+00,2.801823E+00,2.820745E+00
0.9965,2.824468E+00,2.825616E+00,2.825614E+00,2.812011E+00,2.811998E+00,2.830854E+00
0.9975,2.834283E+00,2.836124E+00,2.836119E+00,2.822455E+00,2.822443E+00,2.841329E+00
0.9985,2.844912E+00,2.846928E+00,2.846921E+00,2.833181E+00,2.833170E+00,2.852194E+00
0.9995,2.856985E+00,2.858041E+00,2.858032E+00,2.844197E+00,2.844188E+00,2.863476E+00
